Date,Open,High,Low,Close,Adj Close,Volume
2012-11-22,0.334062,0.335937,0.326250,0.326562,0.294619,6064000
2012-11-23,0.326875,0.339062,0.324375,0.334375,0.301667,9171200
2012-11-26,0.333750,0.339062,0.328125,0.338125,0.305051,7587200
2012-11-27,0.339687,0.340000,0.331562,0.333437,0.300821,10627200
2012-11-28,0.330312,0.331562,0.326562,0.328125,0.296029,7814400
2012-11-29,0.330937,0.351562,0.329062,0.345312,0.311535,14067200
2012-11-30,0.351562,0.354375,0.343125,0.351562,0.317173,12809600
2012-12-03,0.356250,0.362500,0.351562,0.358437,0.323376,18944000
2012-12-04,0.359062,0.365000,0.352187,0.355625,0.320839,11875200
2012-12-05,0.356562,0.357812,0.341250,0.343750,0.310125,11516800
2012-12-06,0.350000,0.354687,0.341562,0.347812,0.313790,14092800
2012-12-07,0.345625,0.357812,0.343750,0.356250,0.321403,9654400
2012-12-10,0.357187,0.362187,0.350937,0.358125,0.323094,8051200
2012-12-11,0.355000,0.360937,0.345312,0.354687,0.319993,13555200
2012-12-12,0.350000,0.354375,0.346875,0.353437,0.318865,11036800
2012-12-13,0.352187,0.359375,0.349687,0.353125,0.318583,14217600
2012-12-14,0.352500,0.375937,0.350625,0.373437,0.336908,26697600
2012-12-17,0.375000,0.383750,0.368125,0.378750,0.341702,17993600
2012-12-18,0.377187,0.385625,0.377187,0.379062,0.341983,13472000
2012-12-19,0.379375,0.380937,0.375000,0.375625,0.338882,6460800
2012-12-20,0.372187,0.391875,0.372187,0.385312,0.347622,26352000
2012-12-21,0.371875,0.384375,0.371875,0.375312,0.338600,11417600
2012-12-26,0.373125,0.390000,0.372812,0.388125,0.350160,7603200
2012-12-27,0.386875,0.388125,0.377500,0.381250,0.343957,11267200
2012-12-28,0.376562,0.384375,0.376562,0.379687,0.342547,20688000
2013-01-02,0.385625,0.402500,0.385312,0.401562,0.362282,23622400
2013-01-03,0.399687,0.427500,0.399062,0.418125,0.377225,30777600
2013-01-04,0.420312,0.422500,0.409687,0.415625,0.374970,17756800
2013-01-07,0.409375,0.413125,0.398750,0.405937,0.366229,23110400
2013-01-08,0.406250,0.410937,0.397812,0.403125,0.363692,27945600
2013-01-09,0.403125,0.409062,0.396250,0.396875,0.358054,20451200
2013-01-10,0.398437,0.405937,0.396562,0.401562,0.362282,33756800
2013-01-11,0.404062,0.404062,0.392812,0.394062,0.355516,29008000
2013-01-14,0.401562,0.409687,0.394687,0.405000,0.365384,18985600
2013-01-15,0.401562,0.410625,0.394687,0.404687,0.365102,7126400
2013-01-16,0.404687,0.405312,0.392812,0.396875,0.358054,10691200
2013-01-17,0.395312,0.401562,0.387500,0.387500,0.349596,27136000
2013-01-18,0.386875,0.389375,0.376250,0.381875,0.344521,41193600
2013-01-21,0.382187,0.383750,0.370937,0.379687,0.342547,13385600
2013-01-22,0.378125,0.380000,0.369687,0.370937,0.334653,15248000
2013-01-23,0.378125,0.380000,0.364687,0.367500,0.331552,42073600
2013-01-24,0.368437,0.374687,0.354687,0.359375,0.324222,54755200
2013-01-28,0.361250,0.370000,0.359062,0.367187,0.331270,12515200
2013-01-29,0.372500,0.380000,0.366250,0.375625,0.338882,27577600
2013-01-30,0.375625,0.377812,0.368750,0.368750,0.332680,23456000
2013-01-31,0.369687,0.376562,0.356562,0.375000,0.338319,25030400
2013-02-01,0.375000,0.401562,0.374375,0.392500,0.354107,29977600
2013-02-04,0.386250,0.401250,0.386250,0.393437,0.354952,21491200
2013-02-05,0.391562,0.397812,0.367187,0.370000,0.333808,50691200
2013-02-06,0.370312,0.371562,0.355625,0.358750,0.323658,22576000
2013-02-07,0.358437,0.369062,0.355937,0.356875,0.321967,32390400
2013-02-08,0.362500,0.364375,0.349062,0.353125,0.318583,11785600
2013-02-13,0.353437,0.358437,0.345000,0.347812,0.313790,10873600
2013-02-14,0.345000,0.354062,0.345000,0.351875,0.317456,7907200
2013-02-15,0.347187,0.353125,0.340937,0.340937,0.307587,13769600
2013-02-18,0.340625,0.347500,0.330937,0.332812,0.300257,13046400
2013-02-19,0.334062,0.348437,0.332187,0.343750,0.310125,10144000
2013-02-20,0.348437,0.348437,0.325000,0.332187,0.299693,25350400
2013-02-21,0.336875,0.339375,0.328437,0.335937,0.303077,19910400
2013-02-22,0.337500,0.342812,0.331562,0.337187,0.304204,11484800
2013-02-25,0.338750,0.342187,0.331250,0.332187,0.299693,17852800
2013-02-26,0.330625,0.333437,0.328437,0.329062,0.296874,8784000
2013-02-27,0.328125,0.332500,0.318750,0.321250,0.289826,22528000
2013-02-28,0.325312,0.325312,0.309375,0.316875,0.285879,166275200
2013-03-01,0.312500,0.313125,0.308750,0.310937,0.280522,23363200
2013-03-04,0.311250,0.311875,0.294062,0.295937,0.266989,41136000
2013-03-05,0.302187,0.312812,0.295937,0.303125,0.273474,28822400
2013-03-06,0.307812,0.308750,0.300625,0.304687,0.274883,14697600
2013-03-07,0.305000,0.308437,0.292187,0.296875,0.267836,36752000
2013-03-08,0.298125,0.299375,0.293125,0.294062,0.265298,15004800
2013-03-11,0.295937,0.304687,0.294687,0.301250,0.271783,12476800
2013-03-12,0.303125,0.310625,0.303125,0.307812,0.277703,19523200
2013-03-13,0.306875,0.307812,0.293437,0.294375,0.265580,25795200
2013-03-14,0.295625,0.302500,0.294687,0.298750,0.269527,14377600
2013-03-15,0.300937,0.300937,0.286562,0.293437,0.264734,15964800
2013-03-18,0.293750,0.296250,0.286562,0.287812,0.259659,14006400
2013-03-19,0.293750,0.296250,0.284375,0.285937,0.257967,7929600
2013-03-20,0.288125,0.288125,0.284375,0.285000,0.257122,7590400
2013-03-21,0.286250,0.289375,0.280625,0.289375,0.261069,17084800
2013-03-22,0.290625,0.292500,0.282812,0.285937,0.257967,15315200
2013-03-25,0.286250,0.288125,0.284687,0.287812,0.259659,10201600
2013-03-26,0.288125,0.288750,0.277500,0.278125,0.250920,24777600
2013-03-27,0.279687,0.284375,0.274062,0.278125,0.250920,27542400
2013-03-28,0.278125,0.286562,0.276562,0.286250,0.258250,10460800
2013-04-01,0.286250,0.286250,0.281562,0.283750,0.255994,5203200
2013-04-02,0.286250,0.293125,0.281562,0.292187,0.263606,15852800
2013-04-03,0.292500,0.296875,0.287812,0.292187,0.263606,18188800
2013-04-04,0.292187,0.292187,0.287812,0.291250,0.262761,7878400
2013-04-05,0.293125,0.293125,0.274687,0.285937,0.257967,24038400
2013-04-08,0.285312,0.289687,0.281875,0.282812,0.255148,10089600
2013-04-09,0.285625,0.285937,0.281562,0.285000,0.257122,12880000
2013-04-10,0.285625,0.288437,0.280937,0.280937,0.253457,23862400
2013-04-11,0.282500,0.282812,0.268750,0.269375,0.243026,24630400
2013-04-12,0.268750,0.278125,0.263437,0.275312,0.248382,31305600
2013-04-15,0.278125,0.280312,0.265312,0.265312,0.239360,20291200
2013-04-16,0.267812,0.276562,0.267812,0.269375,0.243026,13385600
2013-04-17,0.270625,0.271250,0.251875,0.254687,0.229774,30092800
2013-04-18,0.256562,0.261875,0.253125,0.255937,0.230902,31670400
2013-04-19,0.256875,0.259375,0.254062,0.255000,0.230057,9900800
2013-04-22,0.259062,0.259062,0.247812,0.248437,0.224136,15296000
2013-04-23,0.250000,0.252812,0.245000,0.246250,0.222163,18220800
2013-04-24,0.250000,0.250000,0.245000,0.246875,0.222726,14192000
2013-04-25,0.245312,0.252187,0.245312,0.251250,0.226673,8796800
2013-04-26,0.251250,0.251250,0.251250,0.251250,0.226673,0
2013-04-29,0.240312,0.240312,0.222500,0.225312,0.203273,66076800
2013-04-30,0.225625,0.230625,0.217812,0.223750,0.201863,43795200
2013-05-02,0.223437,0.233437,0.220937,0.229687,0.207220,34044800
2013-05-03,0.230937,0.247500,0.230937,0.244687,0.220752,23593600
2013-05-06,0.245312,0.252500,0.245312,0.249062,0.224699,19347200
2013-05-07,0.252500,0.262187,0.246562,0.259375,0.234004,22384000
2013-05-08,0.262500,0.262500,0.251875,0.253125,0.228365,11286400
2013-05-09,0.253437,0.257812,0.251250,0.253125,0.228365,11907200
2013-05-10,0.256250,0.256250,0.248750,0.250000,0.225546,27280000
2013-05-13,0.253750,0.253750,0.239062,0.239062,0.215678,18979200
2013-05-14,0.242500,0.256875,0.240312,0.251875,0.227237,22624000
2013-05-15,0.250000,0.260625,0.250000,0.256562,0.231466,11798400
2013-05-16,0.257812,0.260000,0.242187,0.242187,0.218497,18899200
2013-05-17,0.243750,0.259687,0.243750,0.258437,0.233157,26355200
2013-05-20,0.243750,0.278125,0.243750,0.278125,0.250920,33558400
2013-05-21,0.279062,0.291562,0.276250,0.286250,0.258250,51411200
2013-05-22,0.289375,0.293125,0.271875,0.274062,0.247254,51888000
2013-05-23,0.270312,0.275625,0.262812,0.268750,0.242462,35827200
2013-05-24,0.269687,0.275000,0.269375,0.272500,0.245845,34489600
2013-05-27,0.276250,0.279687,0.272187,0.275312,0.248382,11702400
2013-05-28,0.278437,0.287187,0.276250,0.278437,0.251201,21376000
2013-05-29,0.279375,0.282500,0.268437,0.273437,0.246690,28422400
2013-05-31,0.270625,0.271875,0.254375,0.254687,0.229774,36339200
2013-06-03,0.256875,0.261562,0.250312,0.255312,0.230338,13916800
2013-06-04,0.257187,0.257812,0.251250,0.251250,0.226673,9411200
2013-06-05,0.251875,0.262187,0.250625,0.258125,0.232876,20105600
2013-06-06,0.257812,0.270000,0.255625,0.265937,0.239924,25606400
2013-06-07,0.266875,0.266875,0.248125,0.252500,0.227801,19984000
2013-06-10,0.254375,0.257812,0.244375,0.253750,0.228929,23478400
2013-06-11,0.249687,0.255312,0.244375,0.249687,0.225263,51324800
2013-06-12,0.254687,0.255312,0.244375,0.246875,0.222726,19792000
2013-06-13,0.248437,0.250312,0.238125,0.243125,0.219343,26409600
2013-06-14,0.240625,0.245937,0.232500,0.232500,0.209758,13680000
2013-06-17,0.233750,0.235937,0.227187,0.227187,0.204964,11673600
2013-06-18,0.225000,0.228437,0.220625,0.222500,0.200736,22211200
2013-06-19,0.222812,0.231875,0.215937,0.218750,0.197352,25568000
2013-06-20,0.218437,0.218750,0.203125,0.210312,0.189740,36518400
2013-06-21,0.213750,0.214375,0.190625,0.195000,0.175926,44764800
2013-06-24,0.190625,0.193437,0.180625,0.187187,0.168877,35270400
2013-06-25,0.190625,0.194062,0.178437,0.179375,0.161829,36588800
2013-06-26,0.181875,0.186875,0.174687,0.174687,0.157600,38108800
2013-06-27,0.176562,0.181250,0.174375,0.175937,0.158727,47382400
2013-06-28,0.179687,0.185000,0.168125,0.168125,0.151680,59372800
2013-07-01,0.179687,0.185000,0.160937,0.163125,0.147169,25993600
2013-07-02,0.162812,0.162812,0.150000,0.150000,0.135327,32336000
2013-07-03,0.150000,0.160000,0.146250,0.156250,0.140966,73078400
2013-07-04,0.158437,0.169062,0.157812,0.163125,0.147169,27276800
2013-07-05,0.160312,0.165625,0.150312,0.155937,0.140684,24960000
2013-07-08,0.156250,0.158125,0.146875,0.152500,0.137583,51942400
2013-07-10,0.154687,0.158125,0.145312,0.145937,0.131662,64764800
2013-07-11,0.149062,0.159062,0.148437,0.157187,0.141811,66982400
2013-07-12,0.156875,0.168750,0.155312,0.165312,0.149142,35603200
2013-07-15,0.160937,0.180312,0.160937,0.173750,0.156754,59990400
2013-07-16,0.175000,0.180625,0.175000,0.180000,0.162393,47772800
2013-07-17,0.179375,0.192812,0.179062,0.192812,0.173952,47267200
2013-07-18,0.191250,0.192187,0.180312,0.181562,0.163802,60102400
2013-07-19,0.181875,0.190312,0.177500,0.180625,0.162957,52480000
2013-07-22,0.181250,0.187500,0.181250,0.187500,0.169159,21305600
2013-07-23,0.190312,0.194687,0.181250,0.183750,0.165776,45126400
2013-07-24,0.184375,0.186250,0.174375,0.175937,0.158727,25094400
2013-07-25,0.176562,0.178750,0.172812,0.175312,0.158164,12576000
2013-07-26,0.175312,0.175312,0.175312,0.175312,0.158164,0
2013-07-29,0.175000,0.181250,0.173437,0.174687,0.157600,17491200
2013-07-30,0.176562,0.176562,0.166250,0.166250,0.149988,25779200
2013-07-31,0.166250,0.166250,0.159687,0.159687,0.144067,26985600
2013-08-01,0.160000,0.164062,0.153750,0.158437,0.142939,36176000
2013-08-02,0.158437,0.166250,0.157500,0.158437,0.142939,23830400
2013-08-05,0.159375,0.163125,0.158125,0.159375,0.143785,13523200
2013-08-06,0.160000,0.162187,0.154687,0.154687,0.139556,10755200
2013-08-07,0.164375,0.216562,0.164375,0.199375,0.179873,314633600
2013-08-08,0.203437,0.207812,0.184062,0.195312,0.176207,113059200
2013-08-09,0.198750,0.204687,0.188125,0.190000,0.171415,34460800
2013-08-12,0.190625,0.192500,0.180625,0.181250,0.163521,64092800
2013-08-13,0.181250,0.185937,0.175312,0.176250,0.159010,39036800
2013-08-14,0.178125,0.195625,0.176562,0.191250,0.172542,52688000
2013-08-15,0.191562,0.197812,0.183125,0.184687,0.166621,32134400
2013-08-16,0.186562,0.188437,0.176875,0.179375,0.161829,27001600
2013-08-19,0.180625,0.186875,0.179062,0.181562,0.163802,18323200
2013-08-20,0.182812,0.182812,0.173125,0.175000,0.157882,29804800
2013-08-21,0.176250,0.178125,0.168750,0.171562,0.154780,41891200
2013-08-22,0.173437,0.176875,0.172500,0.175000,0.157882,20044800
2013-08-23,0.175000,0.185000,0.170312,0.185000,0.166904,41753600
2013-08-26,0.184687,0.190937,0.182812,0.182812,0.164930,26956800
2013-08-27,0.183125,0.183125,0.172187,0.173125,0.156190,28992000
2013-08-28,0.173125,0.178437,0.172187,0.174375,0.157318,16028800
2013-08-29,0.176562,0.178125,0.173437,0.175625,0.158446,11059200
2013-08-30,0.176562,0.180312,0.173437,0.179375,0.161829,15923200
2013-09-02,0.180625,0.185625,0.180625,0.183125,0.165212,8252800
2013-09-03,0.184375,0.189062,0.183125,0.185937,0.167749,33968000
2013-09-04,0.187812,0.187812,0.181562,0.183750,0.165776,20243200
2013-09-05,0.185625,0.189687,0.182812,0.187187,0.168877,20211200
2013-09-06,0.189375,0.195937,0.185312,0.195312,0.176207,28732800
2013-09-09,0.196250,0.209375,0.196250,0.201562,0.181846,43104000
2013-09-10,0.203437,0.210000,0.203125,0.207500,0.187203,34995200
2013-09-11,0.208750,0.210312,0.200625,0.204375,0.184384,13676800
2013-09-12,0.204062,0.212500,0.204062,0.209375,0.188895,18508800
2013-09-13,0.209375,0.221562,0.206250,0.218750,0.197352,33251200
2013-09-16,0.220000,0.226250,0.219687,0.225312,0.203273,25062400
2013-09-17,0.226562,0.237500,0.226562,0.237187,0.213986,37718400
2013-09-18,0.239062,0.245312,0.229375,0.237812,0.214550,43110400
2013-09-19,0.239062,0.240312,0.229687,0.230625,0.208066,24483200
2013-09-20,0.229375,0.239062,0.225937,0.230625,0.208066,26038400
2013-09-23,0.229375,0.239062,0.225937,0.237187,0.213986,12016000
2013-09-24,0.229375,0.239687,0.225937,0.237500,0.214268,13852800
2013-09-25,0.239062,0.239062,0.234687,0.237812,0.214550,13699200
2013-09-26,0.238750,0.238750,0.235625,0.235937,0.212858,9392000
2013-09-27,0.237500,0.237500,0.234375,0.235937,0.212858,61414400
2013-09-30,0.237500,0.237500,0.232500,0.235937,0.212858,8563200
2013-10-01,0.237812,0.240000,0.234687,0.239062,0.215678,7385600
2013-10-02,0.239062,0.239687,0.234687,0.235312,0.212294,18313600
2013-10-03,0.235937,0.238750,0.235000,0.235937,0.212858,11280000
2013-10-04,0.236875,0.239375,0.227500,0.235312,0.212294,39036800
2013-10-07,0.235312,0.239062,0.233750,0.239062,0.215678,16809600
2013-10-08,0.239687,0.248437,0.239375,0.248437,0.224136,34550400
2013-10-09,0.250000,0.257812,0.250000,0.257500,0.232312,28889600
2013-10-10,0.260937,0.272187,0.258750,0.268750,0.242462,33254400
2013-10-11,0.273125,0.273125,0.259062,0.264687,0.238796,14313600
2013-10-14,0.261875,0.280312,0.256875,0.278437,0.251201,46739200
2013-10-15,0.279687,0.292812,0.279375,0.290312,0.261914,43027200
2013-10-16,0.290937,0.297187,0.286562,0.294687,0.265862,26080000
2013-10-17,0.293750,0.304375,0.291875,0.301562,0.272064,19558400
2013-10-18,0.302500,0.307187,0.292500,0.294062,0.265298,26739200
2013-10-21,0.294062,0.299687,0.289375,0.293750,0.265016,18496000
2013-10-22,0.294062,0.298437,0.291562,0.293750,0.265016,20188800
2013-10-23,0.295312,0.295312,0.282500,0.284375,0.256558,28902400
2013-10-24,0.281250,0.287812,0.275000,0.275000,0.248100,20870400
2013-10-25,0.276250,0.287500,0.275312,0.281250,0.253739,16220800
2013-10-28,0.281875,0.293750,0.281875,0.293750,0.265016,19840000
2013-10-29,0.293437,0.296875,0.290312,0.290625,0.262197,11606400
2013-10-30,0.293437,0.297500,0.278437,0.281250,0.253739,21360000
2013-10-31,0.286250,0.300000,0.286250,0.296875,0.267836,49100800
2013-11-01,0.298437,0.305625,0.286562,0.295312,0.266425,31331200
2013-11-04,0.300000,0.306250,0.290625,0.303437,0.273756,19513600
2013-11-05,0.303437,0.304062,0.292187,0.292500,0.263888,15011200
2013-11-06,0.294062,0.296250,0.283125,0.295312,0.266425,13619200
2013-11-07,0.295937,0.310625,0.292500,0.309062,0.278830,41702400
2013-11-08,0.305937,0.318437,0.304375,0.313125,0.282496,41529600
2013-11-11,0.313750,0.321562,0.294375,0.294375,0.265580,24179200
2013-11-12,0.293750,0.297812,0.275312,0.275312,0.248382,31299200
2013-11-13,0.275625,0.276250,0.263750,0.264062,0.238232,41542400
2013-11-14,0.266250,0.283125,0.266250,0.277500,0.250356,24614400
2013-11-18,0.283437,0.292187,0.281875,0.285000,0.257122,11680000
2013-11-19,0.284375,0.287187,0.272500,0.275625,0.248664,28492800
2013-11-21,0.272187,0.290625,0.268437,0.281875,0.254303,37408000
2013-11-22,0.281875,0.286250,0.276875,0.277500,0.250356,17593600
2013-11-25,0.279687,0.282187,0.272187,0.272187,0.245562,15948800
2013-11-26,0.273750,0.277187,0.260937,0.267187,0.241052,27308800
2013-11-27,0.268125,0.273750,0.254375,0.259375,0.234004,26185600
2013-11-28,0.262187,0.272812,0.262187,0.270312,0.243871,22265600
2013-11-29,0.270312,0.272500,0.260312,0.262500,0.236823,23510400
2013-12-02,0.262500,0.265312,0.254687,0.254687,0.229774,24166400
2013-12-03,0.256875,0.258125,0.243750,0.246562,0.222444,36003200
2013-12-04,0.250000,0.252812,0.237500,0.237500,0.214268,40352000
2013-12-05,0.250000,0.252812,0.237187,0.248750,0.224418,31222400
2013-12-06,0.249062,0.260937,0.248750,0.258750,0.233440,20758400
2013-12-09,0.258437,0.262187,0.248437,0.260937,0.235413,40374400
2013-12-10,0.249062,0.253125,0.242500,0.246875,0.222726,34809600
2013-12-11,0.245312,0.249375,0.244375,0.246562,0.222444,28284800
2013-12-12,0.243750,0.250000,0.239687,0.240937,0.217369,31097600
2013-12-13,0.245625,0.246562,0.232812,0.234375,0.211449,29363200
2013-12-16,0.235000,0.236250,0.226250,0.231250,0.208630,47529600
2013-12-17,0.230000,0.237812,0.230000,0.233750,0.210885,27622400
2013-12-18,0.238437,0.238437,0.229062,0.230937,0.208347,26006400
2013-12-19,0.232812,0.235937,0.229687,0.235937,0.212858,25209600
2013-12-20,0.232812,0.235000,0.227187,0.230000,0.207502,41446400
2013-12-23,0.231250,0.232187,0.229062,0.229062,0.206656,12105600
2013-12-26,0.230312,0.231250,0.224375,0.225000,0.202991,15065600
2013-12-27,0.225937,0.231250,0.222500,0.231250,0.208630,14947200
2013-12-30,0.234375,0.243125,0.229375,0.235937,0.212858,15456000
2014-01-02,0.237812,0.244375,0.217187,0.225937,0.203836,40896000
2014-01-03,0.228125,0.234062,0.220937,0.233437,0.210603,25686400
2014-01-06,0.234375,0.246875,0.234062,0.245625,0.221599,19190400
2014-01-07,0.246875,0.258437,0.246875,0.251875,0.227237,40121600
2014-01-08,0.251250,0.257500,0.250312,0.256875,0.231748,25312000
2014-01-09,0.255625,0.264687,0.250937,0.255625,0.230621,43577600
2014-01-10,0.258125,0.261562,0.252500,0.254687,0.229774,33382400
2014-01-13,0.256562,0.258125,0.250937,0.256250,0.231184,20758400
2014-01-14,0.255000,0.260312,0.252187,0.257812,0.232594,17337600
2014-01-15,0.257812,0.262500,0.254687,0.258750,0.233440,16092800
2014-01-16,0.259375,0.261875,0.255000,0.261875,0.236259,17388800
2014-01-17,0.261250,0.263750,0.254062,0.255312,0.230338,23376000
2014-01-20,0.256875,0.258437,0.253750,0.257500,0.232312,12729600
2014-01-21,0.257812,0.260937,0.254687,0.254687,0.229774,24220800
2014-01-22,0.256250,0.269687,0.255000,0.268750,0.242462,23830400
2014-01-23,0.270625,0.276562,0.260625,0.265625,0.239642,36486400
2014-01-24,0.262500,0.263437,0.251875,0.258125,0.232876,31232000
2014-01-27,0.258125,0.261562,0.253125,0.256250,0.231184,15692800
2014-01-28,0.259375,0.259687,0.251562,0.251562,0.226955,9414400
2014-01-29,0.252500,0.252500,0.239062,0.241875,0.218215,31852800
2014-01-30,0.241875,0.249375,0.236562,0.246875,0.222726,12771200
2014-01-31,0.247500,0.248437,0.238750,0.248437,0.224136,13148800
2014-02-03,0.244375,0.247500,0.237187,0.239687,0.216241,22380800
2014-02-04,0.242187,0.243750,0.232500,0.235937,0.212858,32870400
2014-02-05,0.236250,0.242187,0.230312,0.240625,0.217088,45996800
2014-02-06,0.240000,0.249375,0.240000,0.246562,0.222444,55459200
2014-02-07,0.247812,0.257187,0.244687,0.256250,0.231184,29561600
2014-02-10,0.255312,0.259062,0.245312,0.246562,0.222444,55011200
2014-02-11,0.248437,0.252500,0.247500,0.250000,0.225546,42950400
2014-02-12,0.254687,0.254687,0.242500,0.246250,0.222163,22256000
2014-02-13,0.245937,0.245937,0.233437,0.238437,0.215114,20134400
2014-02-14,0.240937,0.244687,0.233750,0.242187,0.218497,17993600
2014-02-17,0.244062,0.246562,0.241250,0.244375,0.220471,17305600
2014-02-18,0.245312,0.246250,0.240625,0.245000,0.221035,21750400
2014-02-19,0.242812,0.244375,0.231875,0.233125,0.210321,26652800
2014-02-20,0.232812,0.232812,0.224375,0.224687,0.202709,40771200
2014-02-21,0.226562,0.240312,0.225000,0.232812,0.211976,50924800
2014-02-24,0.235625,0.237500,0.227500,0.230312,0.209700,62384000
2014-02-25,0.229062,0.233125,0.220312,0.221250,0.201449,43721600
2014-02-26,0.224062,0.227500,0.220000,0.220625,0.200880,26979200
2014-02-27,0.223437,0.226250,0.219687,0.220000,0.200310,36400000
2014-02-28,0.221250,0.224062,0.219062,0.220000,0.200310,29878400
2014-03-05,0.220625,0.221562,0.212500,0.212812,0.193766,22876800
2014-03-06,0.218437,0.218750,0.211250,0.218750,0.199172,70156800
2014-03-07,0.218750,0.224375,0.215625,0.216250,0.196896,29593600
2014-03-10,0.216875,0.219062,0.210312,0.211250,0.192344,13132800
2014-03-11,0.213750,0.215625,0.204062,0.204375,0.186084,22886400
2014-03-12,0.205937,0.206875,0.191562,0.196562,0.178970,73254400
2014-03-13,0.196875,0.198750,0.185000,0.185625,0.169012,65033600
2014-03-14,0.186875,0.191250,0.184687,0.187500,0.170719,60774400
2014-03-17,0.189375,0.191562,0.184375,0.187812,0.171003,19280000
2014-03-18,0.189062,0.193437,0.187812,0.192500,0.175272,9436800
2014-03-19,0.193750,0.193750,0.188437,0.188437,0.171572,42713600
2014-03-20,0.189062,0.196250,0.188437,0.192187,0.174987,41337600
2014-03-21,0.190937,0.204062,0.190937,0.200000,0.182100,60355200
2014-03-24,0.203125,0.204375,0.196250,0.200937,0.182954,57427200
2014-03-25,0.202500,0.203750,0.199062,0.199062,0.181246,30243200
2014-03-26,0.200312,0.203437,0.197187,0.200000,0.182100,31356800
2014-03-27,0.201250,0.205625,0.197187,0.202812,0.184661,47331200
2014-03-28,0.205000,0.206250,0.201562,0.204062,0.185799,13673600
2014-03-31,0.202500,0.209687,0.199687,0.202500,0.184377,27961600
2014-04-01,0.203125,0.205937,0.198437,0.205937,0.187506,16752000
2014-04-02,0.205625,0.215625,0.204375,0.215625,0.196327,36147200
2014-04-03,0.215000,0.218437,0.210937,0.216875,0.197465,38864000
2014-04-04,0.220312,0.221562,0.213750,0.218437,0.198887,30099200
2014-04-07,0.220312,0.223125,0.216875,0.222812,0.202871,27526400
2014-04-08,0.224375,0.227500,0.220937,0.222187,0.202302,26496000
2014-04-09,0.223125,0.225937,0.217187,0.223125,0.203156,19782400
2014-04-10,0.224375,0.226562,0.219687,0.221875,0.202018,26358400
2014-04-11,0.221875,0.225000,0.218750,0.220937,0.201164,16844800
2014-04-14,0.221875,0.224062,0.219062,0.219687,0.200026,19584000
2014-04-15,0.222187,0.222187,0.208750,0.214687,0.195473,23660800
2014-04-16,0.214687,0.217500,0.212812,0.217500,0.198034,13244800
2014-04-17,0.216250,0.222812,0.215937,0.221562,0.201733,14092800
2014-04-22,0.221562,0.225000,0.217500,0.220000,0.200310,19600000
2014-04-23,0.221875,0.223437,0.218750,0.220625,0.203990,19993600
2014-04-24,0.222500,0.223125,0.216250,0.220625,0.203990,18796800
2014-04-25,0.221875,0.223125,0.218437,0.221250,0.204568,14352000
2014-04-28,0.223125,0.231250,0.220000,0.229687,0.212369,39657600
2014-04-29,0.231875,0.235625,0.231250,0.234375,0.216704,25120000
2014-04-30,0.232812,0.238750,0.232812,0.237500,0.219593,26819200
2014-05-02,0.238437,0.250000,0.238437,0.248437,0.229705,47718400
2014-05-05,0.250000,0.251562,0.246875,0.248437,0.229705,25584000
2014-05-06,0.249687,0.250625,0.239687,0.243750,0.225372,35478400
2014-05-07,0.245312,0.248125,0.239687,0.243750,0.225372,49507200
2014-05-08,0.261875,0.276250,0.254687,0.267187,0.247042,101993600
2014-05-09,0.265937,0.275625,0.260625,0.266250,0.246175,66640000
2014-05-12,0.266875,0.272500,0.265625,0.268750,0.248487,29046400
2014-05-13,0.271562,0.273125,0.260000,0.260937,0.241263,19155200
2014-05-14,0.260937,0.265625,0.257500,0.261562,0.241841,16329600
2014-05-15,0.259375,0.264687,0.259062,0.260937,0.241263,16451200
2014-05-16,0.260937,0.263750,0.256562,0.257500,0.238085,22921600
2014-05-19,0.260312,0.260937,0.253437,0.257187,0.237796,31811200
2014-05-20,0.257187,0.264375,0.255000,0.262500,0.242708,23603200
2014-05-21,0.263437,0.276250,0.260312,0.275312,0.254554,35801600
2014-05-22,0.276562,0.281875,0.269687,0.275937,0.255132,51302400
2014-05-23,0.278125,0.280937,0.268125,0.270312,0.249931,25043200
2014-05-26,0.270625,0.271562,0.263125,0.265312,0.245308,10902400
2014-05-27,0.266250,0.267187,0.254687,0.259375,0.239819,51696000
2014-05-28,0.261250,0.270312,0.253750,0.267187,0.247042,45292800
2014-05-29,0.268437,0.271562,0.261250,0.262500,0.242708,22905600
2014-05-30,0.262812,0.263125,0.251250,0.254375,0.235196,51248000
2014-06-02,0.255000,0.255937,0.237812,0.238437,0.220459,53920000
2014-06-03,0.239687,0.244375,0.237500,0.240312,0.222193,48934400
2014-06-04,0.241875,0.250000,0.239375,0.247500,0.228839,32076800
2014-06-05,0.250000,0.258750,0.245312,0.253750,0.234618,46137600
2014-06-06,0.256250,0.265000,0.255312,0.262812,0.242997,43462400
2014-06-09,0.264687,0.274375,0.262812,0.269687,0.249353,38953600
2014-06-10,0.272187,0.276562,0.267187,0.270937,0.250509,38003200
2014-06-11,0.273125,0.275000,0.264375,0.265625,0.245598,29228800
2014-06-13,0.265312,0.273437,0.258437,0.267187,0.247042,36377600
2014-06-16,0.269687,0.278125,0.267500,0.275000,0.254266,29488000
2014-06-17,0.276562,0.297812,0.276562,0.290625,0.268713,56217600
2014-06-18,0.293437,0.296875,0.280312,0.280625,0.259467,48179200
2014-06-20,0.282812,0.284062,0.273437,0.274062,0.253398,46041600
