data;precipitacao_total;pressao_atmosferica_media;temperatura_ponto_orvalho_media;temperatura_media;umidade_ar_media;velocidade_vento_media;
2005-08-26;.2;1009.569565;22.743478;28.086957;74.130435;1.569565;
2005-08-27;0;1009.866667;22.679167;26.379167;81.5;1.158333;
2005-08-28;21.2;1009.304167;22.8125;26.075;83.166667;.9;
2005-08-29;1.8;1009.175;22.208333;27.175;75.541667;1.2125;
2005-08-30;3;1009.23913;22.182609;27.095652;76;1.204348;
2005-08-31;0;1008.241667;23.0375;27.616667;77.166667;1.354167;
2005-09-01;0;1008.582609;22.452174;27.417391;75.521739;1.365217;
2005-09-02;2.4;1009.391667;21.625;27.795833;70.833333;1.304167;
2005-09-03;null;1009.085;22.09;null;74.9;1.145;
2005-09-04;.8;1009.919048;22.504762;null;77.52381;1.209524;
2005-09-05;null;1009.726087;22.43913;27.23913;76.26087;1.273913;
2005-09-06;16.8;1009.847826;22.691304;26.678261;79.782609;1.134783;
2005-09-07;21.2;null;null;null;87.058824;null;
2005-09-08;null;null;null;null;64.5;null;
2005-09-09;0;1010.104348;21.956522;25.930435;79.73913;1.356522;
2005-09-10;3.2;1010.195238;22.27619;null;79;1.214286;
2005-09-11;null;1010.41;21.765;null;72.4;1.515;
2005-09-12;null;1010.972727;21.8;26.772727;75.727273;1.354545;
2005-09-13;5.6;1010.075;22.554167;26.833333;78.375;1.579167;
2005-09-14;0;1010.390909;22.709091;27.004545;78;1.904545;
2005-09-15;18.2;1011.485714;22.82381;null;83.52381;1.109524;
2005-09-16;.8;1011.0375;23.020833;27.016667;79.833333;1.125;
2005-09-17;0;1010.069565;23.130435;26.869565;80.869565;1.291304;
2005-09-18;31.4;1009.773913;22.830435;27.513043;76.782609;1.404348;
2005-09-19;0;1009.716667;22.995833;27.954167;75.708333;1.45;
2005-09-20;8.4;1009.63913;23.06087;27.326087;78.347826;1.108696;
2005-09-21;.8;1009;22.552381;null;75.857143;1.509524;
2005-09-22;1.2;1008.068182;22.595455;27.290909;77;1.786364;
2005-09-23;null;1008.873684;22.315789;null;73.263158;1.615789;
2005-09-24;0;1009.018182;22.745455;26.654545;80;1.318182;
2005-09-25;null;1008.934783;22.365217;27.66087;74.043478;1.513043;
2005-09-26;null;1009.955;21.445;null;70.65;1.525;
2005-09-27;.8;1010.270833;21.891667;27.508333;72.833333;1.479167;
2005-09-28;2.4;1008.990909;22.709091;27.35;77.136364;1.25;
2005-09-29;.6;1009.595652;22.452174;27.008696;77.434783;1.473913;
2005-09-30;5.2;1009.85;22.383333;27.304167;75.916667;1.220833;
2005-10-01;0;1009.404348;23.047826;27.730435;76.391304;1.469565;
2005-10-02;0;1008.136364;23.172727;27.954545;76.590909;1.463636;
2005-10-03;27.6;1007.777273;22.877273;27.609091;76.772727;1.036364;
2005-10-04;0;1008.095455;22.059091;28.222727;70.863636;1.254545;
2005-10-05;0;1008.463636;22.881818;27.786364;75.863636;1.563636;
2005-10-06;2.8;1009.390909;22.859091;26.509091;82;1.136364;
2005-10-07;61.6;1009.233333;22.4875;27.491667;76.25;.891667;
2005-10-08;1;1009.952174;21.586957;28.008696;70.26087;1.408696;
2005-10-09;0;1009.952174;22.443478;26.295652;80.521739;1.256522;
2005-10-10;14.6;1009.0125;22.983333;25.745833;85.5;.904167;
2005-10-11;44.8;1009.243478;23.256522;25.782609;86.956522;.691304;
2005-10-12;1.8;1009.081818;22.913636;27.031818;79.681818;1.195455;
2005-10-13;5;1008.769565;22.934783;27.317391;77.826087;1.321739;
2005-10-14;0;1008.045833;22.766667;27.570833;76.5;1.35;
2005-10-15;2.4;1007.722727;22.045455;27.590909;73.363636;1.263636;
2005-10-16;null;1007.447826;22.169565;27.991304;72.391304;1.352174;
2005-10-17;12.2;1008.338095;23.025;27.079167;79.166667;1.15;
2005-10-18;7.8;1008.683333;22.558333;27.666667;74.875;1.5625;
2005-10-19;.2;1008.641667;22.829167;27.545833;76.416667;1.216667;
2005-10-20;0;1008.016667;22.7375;27.029167;78.416667;1.225;
2005-10-21;11.6;1008.273913;22.730435;26.33913;81.608696;1.043478;
2005-10-22;22.4;1008.047619;21.957143;null;73.809524;1.352381;
2005-10-23;0;1008.165217;22.3;27.547826;74.434783;1.408696;
2005-10-24;1.4;1008.334783;22.904348;26.943478;79.130435;1.265217;
2005-10-25;1.4;1007.963636;22.713636;27.127273;78.045455;1.354545;
2005-10-26;0;1008.582609;22.76087;26.426087;81.043478;1.13913;
2005-10-27;null;1008.922727;22.413636;27.781818;73.863636;1.45;
2005-10-28;0;1008.03913;22.304348;27.413043;74.565217;1.508696;
2005-10-29;null;1008.725;22.335;null;71.45;1.775;
2005-10-30;0;1008.969565;22.404348;27.93913;73.217391;1.917391;
2005-10-31;0;1009.36087;22.582609;27.617391;75.304348;1.421739;
2005-11-01;0;1010.017391;21.829167;28.2875;69.833333;1.220833;
2005-11-02;0;1009.82381;22.241667;28.391667;70.666667;1.791667;
2005-11-03;0;1009.709091;22.7625;27.933333;74.75;1.475;
2005-11-04;.6;1008.330435;23.329167;27.891667;76.75;1.541667;
2005-11-05;0;1007.583333;23.0125;27.029167;79.583333;.991667;
2005-11-06;8.6;1007.35;22.454167;27.858333;74;1.304167;
2005-11-07;0;1007.133333;22.25;27.941667;72.583333;1.783333;
2005-11-08;0;1007.441667;22.791667;27.879167;74.75;1.704167;
2005-11-09;1.6;1007.321739;22.704348;27.613043;75.782609;1.330435;
2005-11-10;.2;1007.095238;22.881818;27.386364;77.181818;1.477273;
2005-11-11;null;1006.77;23.285714;null;80.095238;1.314286;
2005-11-12;null;1006.078261;23.126087;25.991304;85.130435;.965217;
2005-11-13;42;1006.668182;22.972727;26.613636;81.727273;1.095455;
2005-11-14;3;1006.291667;23.020833;27.658333;77;1.295833;
2005-11-15;0;1006.613636;22.772727;27.618182;75.909091;1.3;
2005-11-16;2.4;1006.73913;22.66087;27.778261;74.695652;1.317391;
2005-11-17;0;1005.347826;23.36087;27.869565;77.521739;1.373913;
2005-11-18;1.4;1005.213043;23.004348;27.343478;78.652174;.991304;
2005-11-19;4;1006.4;23.290476;null;77.238095;1.552381;
2005-11-20;0;1006.986957;23.878261;27.730435;80.043478;1.352174;
2005-11-21;null;1005.27;23.705;null;79.5;1.725;
2005-11-22;null;1005.985714;23.447619;null;79.714286;1.090476;
2005-11-23;null;1006.505;23.01;null;79.35;1.115;
2005-11-24;null;1007.336364;23.136364;27.209091;79.681818;1.513636;
2005-11-25;14.4;1007.336364;23.136364;27.081818;80.454545;1.272727;
2005-11-26;4.4;1005.926087;23.373913;27.634783;78.521739;1.682609;
2005-11-27;null;null;null;null;null;null;
2005-11-28;null;1005.519048;23.061905;null;79.238095;.785714;
2005-11-29;null;null;null;null;null;null;
2005-11-30;null;null;null;null;null;null;
2005-12-01;null;1005.345833;23.4375;28.091667;77;1.258333;
2005-12-02;2.6;1005.820833;23.758333;27.216667;82.166667;1.25;
2005-12-03;12.6;1006.3125;23.4375;27.029167;81.666667;1.1625;
2005-12-04;6;1006.616667;23.695833;26.229167;86.541667;1.020833;
2005-12-05;37.4;1005.85;23.466667;26.058333;86.333333;.8125;
2005-12-06;15.4;1005.166667;23.379167;26.05;86.083333;1.1;
2005-12-07;52.2;1005.175;23.516667;27.125;81.583333;.8625;
2005-12-08;.2;1006.229167;23.775;26.5125;85.791667;.9375;
2005-12-09;15.2;1007.683333;23.866667;25.720833;89.791667;.891667;
2005-12-10;25.6;1007.375;23.020833;25.920833;84.833333;1.125;
2005-12-11;.8;1005.741667;21.608333;27.975;70.375;1.625;
2005-12-12;0;1006.091667;22.391667;26.954167;77.666667;1.208333;
2005-12-13;21.4;1005.8375;22.908333;27.291667;78.625;1.05;
2005-12-14;0;1005.7125;23.4875;27.070833;81.333333;1.254167;
2005-12-15;44;1006.304167;23.791667;26.054167;88;.7;
2005-12-16;3.4;1006.129167;25.708333;null;82.041667;.933333;
2005-12-17;7.6;1007.5875;25.216667;28.056522;82.166667;1.1;
2005-12-18;0;1008.220833;25.916667;null;84.333333;1.0375;
2005-12-19;16.4;1007.9125;26.183333;null;82.875;1.066667;
2005-12-20;2.2;1008.095455;24.345455;26.177273;89.909091;.804545;
2005-12-21;null;1009.059091;25.727273;null;88;.890909;
2005-12-22;28.6;1008.695833;25.545833;26.195455;89.375;.829167;
2005-12-23;44.8;1008.258333;25.345833;27.117391;87.125;1.045833;
2005-12-24;6.8;1008.141667;25.283333;26.309091;86.416667;.916667;
2005-12-25;61.6;1008.516667;26.5625;null;85.125;.904167;
2005-12-26;12.2;1007.6125;26.575;null;82.583333;1.079167;
2005-12-27;2.2;1007.104167;25.870833;28.243478;84.041667;1.058333;
2005-12-28;25.2;1007.833333;23.7;25.0375;92.25;1.108333;
2005-12-29;13.4;1007.4;24.729167;26.791304;85.708333;.825;
2005-12-30;8.8;1007.325;25.904167;null;82.208333;.841667;
2005-12-31;4.4;1007.358333;26.058333;28.46087;85.125;.841667;
2006-01-01;4.6;1007.575;25.85;26.695455;88.208333;.916667;
2006-01-02;2;1007.133333;25.0625;27.069565;85.875;.875;
2006-01-03;50.2;1006.791667;25.266667;27.465217;85.791667;.929167;
2006-01-04;1;1006;24.9875;27.4875;87;.858333;
2006-01-05;26;1006.15;25.508333;27.916667;87.333333;.495833;
2006-01-06;0;1006.4375;24.216667;27.2375;84.166667;.933333;
2006-01-07;.8;1007.254167;25.475;26.991304;87.833333;.745833;
2006-01-08;35;1007.6375;24.983333;27.283333;88.083333;.670833;
2006-01-09;30.4;1009.058333;24.4;25.9;91.5;.683333;
2006-01-10;3.2;1008.691667;25.25;27.595455;81.875;.966667;
2006-01-11;0;1007.829167;26.195833;null;83.125;1.0625;
2006-01-12;6.2;1008.091667;24.666667;28.566667;80.916667;.908333;
2006-01-13;0;1008.345833;25.466667;null;76.833333;1.041667;
2006-01-14;.8;1008.016667;25.075;null;83.083333;1.191667;
2006-01-15;10.6;1006.85;27.047826;null;83.833333;.991667;
2006-01-16;27.8;1006.866667;25.808696;27.5;85;1.0875;
2006-01-17;36.6;1008.054167;26.0375;27.243478;89.708333;.979167;
2006-01-18;11.6;1007.920833;26.233333;28.06087;87.083333;.8;
2006-01-19;28;1006.295833;26.091304;27.695455;86.833333;.995833;
2006-01-20;30;1006.8125;25.8;28.304167;86.916667;.825;
2006-01-21;2;1006.504167;27.308333;29.286364;82.416667;.9;
2006-01-22;.2;1007.016667;26.779167;28.726087;85.333333;.670833;
2006-01-23;23.4;1006.883333;26.4875;29.747826;80.416667;.845833;
2006-01-24;0;1006.647826;27.513636;null;81.086957;1.1;
2006-01-25;null;null;null;null;null;null;
2006-01-26;null;null;null;null;null;null;
2006-01-27;null;1008.861111;28.85;null;78.055556;1.077778;
2006-01-28;null;1008.69;28.565;null;83.05;1.265;
2006-01-29;null;null;null;null;93.714286;null;
2006-01-30;null;null;null;null;84.411765;null;
2006-01-31;null;1007.16;26.285;null;80.4;1.45;
2006-02-01;.2;1006.966667;25.741667;30.156522;76.333333;1.333333;
2006-02-02;0;1001.620833;26.408333;29.979167;83.416667;.966667;
2006-02-03;3.2;1006.566667;26.25;30.020833;81.583333;1.0625;
2006-02-04;.2;1006.641667;26.7;29.729167;84.666667;1.1125;
2006-02-05;25;1007.104167;25.866667;28.745833;84.958333;1.179167;
2006-02-06;17.8;1008.1875;25.929167;27.675;90.458333;.775;
2006-02-07;7;1007.725;25.25;28.025;85.291667;1.141667;
2006-02-08;8.6;1007.35;24.891667;28.808333;80.541667;.966667;
2006-02-09;0;1008.8;25.410526;null;80.105263;1.042105;
2006-02-10;null;null;null;null;null;null;
2006-02-11;null;null;null;null;null;null;
2006-02-12;null;1009.891304;25.630435;27.765217;88.565217;.965217;
2006-02-13;1.8;1009.95;25.254167;28.0375;85.5;.904167;
2006-02-14;16.2;1010.133333;25.0625;26.983333;89.416667;1.166667;
2006-02-15;14.8;1008.6;24.391667;27.375;84.416667;.908333;
2006-02-16;0;1007.933333;25.245833;28.170833;85.083333;1.283333;
2006-02-17;20.6;1009.133333;24.595833;27.508333;85.041667;1.083333;
2006-02-18;4.6;1008.708333;24.154167;27.75;81.958333;1.091667;
2006-02-19;.2;1009.195833;25.15;27.8875;85.458333;.891667;
2006-02-20;4.4;1008.545833;24.983333;27.7625;85.625;.879167;
2006-02-21;.8;1007.7125;24.1;28.466667;78.625;1.245833;
2006-02-22;0;1008.216667;24.5125;28.275;80.75;1.566667;
2006-02-23;6.2;1008.466667;24.891667;27.695833;85.125;1.329167;
2006-02-24;22.8;1008.066667;25.429167;28.520833;84.125;1.375;
2006-02-25;3;1007.704167;25.0875;28.2875;83.541667;1.245833;
2006-02-26;12.6;1008.15;25.85;null;88.611111;.877778;
2006-02-27;null;null;null;null;null;null;
2006-02-28;null;null;null;null;null;null;
2006-03-01;null;1010.025;23.7625;26.770833;84.208333;1.241667;
2006-03-02;72.6;1010.220833;24.554167;26.475;89.708333;1.066667;
2006-03-03;31;1009.820833;25.070833;26.9375;89.791667;1.025;
2006-03-04;15.2;1010.179167;25.170833;27.708333;86.833333;.85;
2006-03-05;.2;1010.5875;24.979167;27.533333;86.791667;.975;
2006-03-06;15.8;1010.075;24.191667;28.120833;80.375;1.158333;
2006-03-07;2;1008.216667;24.6;28.229167;81.5;1.504167;
2006-03-08;1.6;1008.133333;25.675;28.016667;87.416667;.854167;
2006-03-09;7;1007.970833;24.825;28.1;83.333333;1.229167;
2006-03-10;1;1008.479167;24.858333;28.0625;83.333333;1.495833;
2006-03-11;5.2;null;null;null;91.125;null;
2006-03-12;null;null;null;null;null;null;
2006-03-13;null;null;null;null;null;null;
2006-03-14;null;null;null;null;null;null;
2006-03-15;null;null;null;null;null;null;
2006-03-16;null;null;null;null;null;null;
2006-03-17;null;null;null;null;null;null;
2006-03-18;null;null;null;null;null;null;
2006-03-19;null;null;null;null;null;null;
2006-03-20;null;null;null;null;null;null;
2006-03-21;null;null;null;null;null;null;
2006-03-22;null;null;null;null;null;null;
2006-03-23;null;null;null;null;null;null;
2006-03-24;null;null;null;null;null;null;
2006-03-25;null;null;null;null;null;null;
2006-03-26;null;null;null;null;null;null;
2006-03-27;null;null;null;null;null;null;
2006-03-28;null;null;null;null;null;null;
2006-03-29;null;null;null;null;null;null;
2006-03-30;null;null;null;null;null;null;
2006-03-31;null;null;null;null;null;null;
2006-04-01;null;null;null;null;null;null;
2006-04-02;null;null;null;null;null;null;
2006-04-03;null;null;null;null;null;null;
2006-04-04;null;null;null;null;null;null;
2006-04-05;null;null;null;null;null;null;
2006-04-06;null;null;null;null;null;null;
2006-04-07;null;null;null;null;null;null;
2006-04-08;null;null;null;null;null;null;
2006-04-09;null;null;null;null;null;null;
2006-04-10;null;null;null;null;null;null;
2006-04-11;null;null;null;null;null;null;
2006-04-12;null;null;null;null;null;null;
2006-04-13;null;null;null;null;null;null;
2006-04-14;null;null;null;null;null;null;
2006-04-15;null;null;null;null;null;null;
2006-04-16;null;null;null;null;null;null;
2006-04-17;null;null;null;null;null;null;
2006-04-18;null;null;null;null;null;null;
2006-04-19;null;null;null;null;null;null;
2006-04-20;null;null;null;null;null;null;
2006-04-21;null;null;null;null;null;null;
2006-04-22;null;null;null;null;null;null;
2006-04-23;null;null;null;null;null;null;
2006-04-24;null;null;null;null;null;null;
2006-04-25;null;null;null;null;null;null;
2006-04-26;null;null;null;null;null;null;
2006-04-27;null;null;null;null;null;null;
2006-04-28;null;null;null;null;null;null;
2006-04-29;null;null;null;null;null;null;
2006-04-30;null;null;null;null;null;null;
2006-05-01;null;null;null;null;null;null;
2006-05-02;null;null;null;null;null;null;
2006-05-03;null;null;null;null;null;null;
2006-05-04;null;null;null;null;null;null;
2006-05-05;null;null;null;null;null;null;
2006-05-06;null;null;null;null;null;null;
2006-05-07;null;null;null;null;null;null;
2006-05-08;null;null;null;null;null;null;
2006-05-09;null;null;null;null;null;null;
2006-05-10;null;null;null;null;null;null;
2006-05-11;null;null;null;null;null;null;
2006-05-12;null;null;null;null;null;null;
2006-05-13;null;null;null;null;null;null;
2006-05-14;null;null;null;null;null;null;
2006-05-15;null;null;null;null;null;null;
2006-05-16;null;null;null;null;null;null;
2006-05-17;null;null;null;null;null;null;
2006-05-18;null;null;null;null;null;null;
2006-05-19;null;null;null;null;null;null;
2006-05-20;null;null;null;null;null;null;
2006-05-21;null;null;null;null;null;null;
2006-05-22;null;null;null;null;null;null;
2006-05-23;null;null;null;null;null;null;
2006-05-24;null;null;null;null;null;null;
2006-05-25;null;null;null;null;null;null;
2006-05-26;null;null;null;null;null;null;
2006-05-27;null;null;null;null;null;null;
2006-05-28;null;null;null;null;null;null;
2006-05-29;null;null;null;null;null;null;
2006-05-30;null;null;null;null;null;null;
2006-05-31;null;null;null;null;null;null;
2006-06-01;null;null;null;null;null;null;
2006-06-02;null;null;null;null;null;null;
2006-06-03;null;null;null;null;null;null;
2006-06-04;null;null;null;null;null;null;
2006-06-05;null;null;null;null;null;null;
2006-06-06;null;null;null;null;null;null;
2006-06-07;null;null;null;null;null;null;
2006-06-08;null;null;null;null;null;null;
2006-06-09;null;null;null;null;null;null;
2006-06-10;null;null;null;null;null;null;
2006-06-11;null;null;null;null;null;null;
2006-06-12;null;null;null;null;null;null;
2006-06-13;null;null;null;null;null;null;
2006-06-14;null;null;null;null;null;null;
2006-06-15;null;null;null;null;null;null;
2006-06-16;null;null;null;null;null;null;
2006-06-17;null;null;null;null;null;null;
2006-06-18;null;null;null;null;null;null;
2006-06-19;null;null;null;null;null;null;
2006-06-20;null;null;null;null;null;null;
2006-06-21;null;null;null;null;null;null;
2006-06-22;null;null;null;null;null;null;
2006-06-23;null;null;null;null;null;null;
2006-06-24;null;null;null;null;null;null;
2006-06-25;null;null;null;null;null;null;
2006-06-26;null;null;null;null;null;null;
2006-06-27;null;null;null;null;null;null;
2006-06-28;null;null;null;null;null;null;
2006-06-29;null;null;null;null;null;null;
2006-06-30;null;null;null;null;null;null;
2006-07-01;null;null;null;null;null;null;
2006-07-02;null;null;null;null;null;null;
2006-07-03;null;null;null;null;null;null;
2006-07-04;null;null;null;null;null;null;
2006-07-05;null;null;null;null;null;null;
2006-07-06;null;null;null;null;null;null;
2006-07-07;null;null;null;null;null;null;
2006-07-08;null;1011.666667;22.5875;26.579167;80;.875;
2006-07-09;0;1009.891667;22.970833;27.025;79.833333;.854167;
2006-07-10;1;1009.504167;23.408333;27.7375;79.125;.791667;
2006-07-11;13.8;1010.1375;23.4625;26.3125;85.25;.716667;
2006-07-12;5.2;1010.329167;23.341667;26.2875;84.666667;.645833;
2006-07-13;.2;1010.0875;22.829167;27.004167;79.291667;.820833;
2006-07-14;0;1010.175;22.295833;27.475;75;1.083333;
2006-07-15;0;1011.0125;20.85;27.05;71.125;.904167;
2006-07-16;0;1010.916667;21.366667;26.729167;73.75;.825;
2006-07-17;0;1011.140909;22.486364;27.5;75.045455;1.295455;
2006-07-18;1.2;1010.7125;22.666667;26.725;79.958333;.725;
2006-07-19;1.6;1011.191667;22.633333;26.820833;79.083333;.916667;
2006-07-20;0;1011.616667;22.420833;27.225;76.791667;.983333;
2006-07-21;0;1011.291667;22.541667;26.620833;79.333333;1.066667;
2006-07-22;1.8;1010.05;22.820833;26.6375;80.375;.929167;
2006-07-23;0;1009.029167;22.354167;27.154167;76.625;.795833;
2006-07-24;0;1009.216667;22.275;27.470833;75.208333;1.1125;
2006-07-25;0;1008.666667;22.554167;27.695833;75;1.366667;
2006-07-26;1.6;1008.629167;22.770833;26.683333;80.25;.954167;
2006-07-27;0;1009.179167;22.7625;26.470833;81;.8;
2006-07-28;0;1009.704167;23.125;26.129167;84.416667;.9625;
2006-07-29;15.2;1009.341667;22.970833;26.025;84.25;.579167;
2006-07-30;17.4;1010.191667;22.654167;26.2375;81.75;.6;
2006-07-31;0;1012.791667;22.354167;26.125;80.791667;.695833;
2006-08-01;3.6;1014.2125;22.591667;26.4375;80.5;.9125;
2006-08-02;21;1013.6;21.9;24.941667;84.166667;.858333;
2006-08-03;0;1012.026087;22.26087;26.413043;79.043478;1.113043;
2006-08-04;0;1010.858333;21.725;27.333333;73.083333;.945833;
2006-08-05;0;1009.904167;21.679167;27.691667;72;1.066667;
2006-08-06;0;1009.729167;22.329167;27.545833;75.458333;1.129167;
2006-08-07;7.8;1009.383333;22.1375;27.745833;73.916667;1.133333;
2006-08-08;0;1009.083333;21.879167;27.491667;73.541667;1.141667;
2006-08-09;0;1009.275;22.875;27.266667;78.291667;1.254167;
2006-08-10;14.8;1009.716667;23.016667;26.166667;83.833333;.970833;
2006-08-11;13.6;1008.733333;22.791667;26.991667;79.375;.925;
2006-08-12;4;1009.170833;22.858333;27.1125;78.666667;.825;
2006-08-13;4.8;1009.495833;22.454167;27.179167;77.083333;.9875;
2006-08-14;0;1009.316667;23.1125;27.816667;76.958333;1.2375;
2006-08-15;0;1009.519048;22.942857;null;77.904762;1.180952;
2006-08-16;null;1009.1125;22.745833;27.466667;76.541667;1.154167;
2006-08-17;0;1008.954167;22.279167;27.070833;76.541667;1.083333;
2006-08-18;6.6;1008.986957;22.782609;26.221739;82.521739;.934783;
2006-08-19;13;1009.295833;23.254167;25.883333;85.833333;1.108333;
2006-08-20;14.2;1010.2125;22.891667;27.395833;77.458333;1.175;
2006-08-21;0;1010.678261;23.395652;27.913043;77.434783;1.547826;
2006-08-22;24.4;1010.4125;23.420833;27.466667;80;1.05;
2006-08-23;0;1010.16087;22.834783;27.030435;78.478261;1.06087;
2006-08-24;.4;1009.95;22.966667;27.133333;78.958333;1.054167;
2006-08-25;.6;1009.304167;22.508333;27.270833;76.625;1.091667;
2006-08-26;.2;1008.554167;22.866667;26.9125;79.458333;1.008333;
2006-08-27;7.4;1008.6625;22.695833;27.079167;78.291667;.95;
2006-08-28;1.8;1008.933333;23.366667;27.391667;79.583333;1.175;
2006-08-29;0;1009.741667;23.141667;27.929167;76.041667;1.770833;
2006-08-30;0;1010.3;22.591667;26.708333;79.25;1.529167;
2006-08-31;30.8;1010.3375;22.879167;27.025;79.208333;1.225;
2006-09-01;.2;1009.683333;22.154167;26.9;76.666667;1.304167;
2006-09-02;0;1007.995833;22.45;27.475;75.083333;1.4125;
2006-09-03;0;1007.520833;22.9;27.775;75.625;1.3375;
2006-09-04;0;1008.579167;23.179167;27.5625;78;1.191667;
2006-09-05;16.8;1010.354167;22.220833;27.591667;74.333333;.9875;
2006-09-06;0;1010.7;21.743478;27.621739;72.043478;1.36087;
2006-09-07;0;1010.4375;22.320833;27.441667;74.708333;1.383333;
2006-09-08;0;1010.066667;22.0625;27.308333;74.333333;1.175;
2006-09-09;0;1010.133333;21.929167;27.329167;74.25;1.395833;
2006-09-10;0;1010.33913;22.721739;28.204348;73.478261;1.447826;
2006-09-11;0;1009.5875;22.4375;27.870833;74.291667;1.3125;
2006-09-12;0;1009.358333;22.45;27.6875;74.583333;1.4375;
2006-09-13;.4;1009.958333;22.325;26.045833;80.833333;1.020833;
2006-09-14;11.4;1009.679167;22.783333;26.1;83.125;1.004167;
2006-09-15;29.6;1009.458333;23.308333;27.55;78.75;1.158333;
2006-09-16;0;1008.704167;23.145833;27.8;76.916667;1.070833;
2006-09-17;.4;1009.15;22.220833;27.741667;73.5;1.375;
2006-09-18;0;1010.154167;22.304167;27.370833;74.583333;1.266667;
2006-09-19;1;1010.295833;22.1;27.495833;73.541667;1.379167;
2006-09-20;0;1010.216667;21.858333;27.4375;73.041667;1.5;
2006-09-21;0;1010.333333;22.654167;27.670833;75.083333;1.3625;
2006-09-22;.2;1010.46087;22.208696;27.482609;75.086957;1.056522;
2006-09-23;0;1009.5375;22.583333;27.366667;76.375;1.408333;
2006-09-24;.6;1009.316667;21.908333;27.929167;71.75;1.395833;
2006-09-25;0;1010.525;22.3;27.595833;74.5;1.516667;
2006-09-26;0;1010.3;22.958333;26.466667;82.083333;1.1875;
2006-09-27;14.6;1010.416667;23.045833;26.379167;83.25;.829167;
2006-09-28;23.4;1009.436364;23.522727;26.659091;84.090909;.745455;
2006-09-29;18.6;1009.320833;23.070833;27.0375;80.125;.879167;
2006-09-30;.8;1009.35;22.820833;27.729167;75.75;.954167;
2006-10-01;0;1009.366667;21.833333;27.8;71.708333;1.341667;
2006-10-02;0;1008.554167;22.6125;26.566667;80.25;1.075;
2006-10-03;28.2;1007.5125;22.9375;27.2375;78.708333;1.2125;
2006-10-04;0;1006.991667;22.8875;27.5625;76.916667;1.325;
2006-10-05;0;1007.75;22.158333;27.925;72.291667;1.375;
2006-10-06;3.6;1007.804167;22.825;26.795833;80;1.179167;
2006-10-07;14.8;1007.945833;23.25;27.616667;78.291667;1.320833;
2006-10-08;0;1007.770833;23.1875;27.1125;80.125;1.079167;
2006-10-09;12.2;1008.33913;22.752174;28.065217;74.521739;1.286957;
2006-10-10;0;1009.145833;22.558333;27.441667;75.708333;1.225;
2006-10-11;1.2;1008.916667;22.179167;27.6875;73.5;1.304167;
2006-10-12;0;1008.016667;23.091667;27.375;78.458333;1.254167;
2006-10-13;7.8;1006.958333;23.2125;27.429167;78.75;1.316667;
2006-10-14;8.4;1006.858333;22.558333;27.479167;75.791667;1.508333;
2006-10-15;0;1006.975;22.675;27.716667;75.125;1.454167;
2006-10-16;0;1007.808333;22.795833;27.6375;76.083333;1.425;
2006-10-17;0;1007.041667;22.875;28.25;74.041667;1.275;
2006-10-18;0;1006.954167;22.708333;27.454167;76.166667;1.070833;
2006-10-19;1;1007.095833;22.408333;27.879167;73.625;1.341667;
2006-10-20;.2;1007.995833;22.358333;28.058333;72.958333;1.366667;
2006-10-21;0;1008.566667;22.220833;27.779167;72.916667;1.683333;
2006-10-22;0;1009.4875;22.879167;28.129167;74.5;1.508333;
2006-10-23;0;1008.858333;22.7375;28.058333;74.25;1.575;
2006-10-24;0;1008.875;22.816667;27.270833;77.875;1.2875;
2006-10-25;6.8;1009.095833;22.995833;27.5625;77.333333;1.020833;
2006-10-26;2.2;1009.33913;21.273913;27.3;71.173913;1.543478;
2006-10-27;0;1007.679167;22.2125;27.9875;72.416667;1.554167;
2006-10-28;0;1007.495833;22.895833;28.4875;72.625;1.579167;
2006-10-29;0;1007.095833;22.4625;28.216667;72.375;1.791667;
2006-10-30;0;1005.691667;22.358333;27.9875;72.958333;1.5375;
2006-10-31;0;1005.6125;22.1125;28.375;70.958333;1.341667;
2006-11-01;9.6;1006.3375;23.354167;26.829167;82.375;.941667;
2006-11-02;13.8;1007.079167;22.104167;27.5125;74.208333;1.354167;
2006-11-03;0;1007.525;22.8625;27.929167;74.916667;1.6125;
2006-11-04;.2;1006.258333;23.066667;28.229167;74.458333;1.604167;
2006-11-05;.2;1005.681818;22.95;28.231818;73.909091;1.472727;
2006-11-06;0;1005.629167;23.279167;27.154167;80.291667;1.195833;
2006-11-07;11.8;1006.543478;21.682609;28.513043;68.956522;1.178261;
2006-11-08;0;1005.65;23.170833;26.516667;83.083333;.966667;
2006-11-09;33.8;1006.35;23.533333;27.533333;80.333333;1.0875;
2006-11-10;0;1007.065217;22.786957;27.13913;78.304348;1.086957;
2006-11-11;18.6;1008.769565;23.534783;26.073913;86.652174;.669565;
2006-11-12;24.2;1008.241667;22.8375;27.6375;76.666667;1.0375;
2006-11-13;1;1007.441667;22.720833;26.8;79.333333;1.133333;
2006-11-14;3.8;1006.983333;22.829167;27.091667;78.291667;1.3125;
2006-11-15;13.4;1007.083333;22.575;27.125;77.416667;1.2125;
2006-11-16;.6;1007.095833;22.258333;26.15;80.666667;1.091667;
2006-11-17;40.2;1007.704167;23.191667;25.725;86.916667;.758333;
2006-11-18;21.4;1008.886957;23.082609;25.586957;86.478261;.891304;
2006-11-19;12.8;1009.0125;22.591667;25.491667;85.208333;.808333;
2006-11-20;9.4;1008.9375;23;25.970833;84.5;1.095833;
